Temperature,Visibility,Weather Condition
50,Day,Clear
50,Day,Clear
45,Dark,Clear
35,Day,Clear
60,Day,Clear
70,Day,Cloudy
39,Dark,Clear
50,Day,Clear
67,Dusk,Cloudy
50,Dark,Fog
20,Dark,Cloudy
10,Day,Clear
28,Day,Clear
40,Day,Clear
40,Dark,Cloudy
40,Dark,Clear
30,Dark,Cloudy
31,Dusk,Clear
35,Day,Rain
50,Dark,Clear
25,Day,Clear
30,Dark,Snow
20,Day,Clear
32,Day,Snow
16,Dark,Clear
38,Dark,Clear
25,Day,Cloudy
35,Day,Cloudy
38,Dark,Cloudy
38,Dark,Snow
28,Dark,Snow
12,Dawn,Clear
22,Day,Clear
58,Dusk,Clear
55,Day,Cloudy
50,Dark,Clear
65,Day,Clear
30,Day,Clear
50,Dark,Clear
34,Dark,Clear
65,Day,Rain
50,Day,Clear
20,Day,Cloudy
40,Dark,Clear
50,Dawn,Clear
38,Dark,Clear
25,Dark,Clear
38,Day,Clear
35,Dusk,Clear
40,Day,Rain
18,Dark,Clear
22,Dawn,Cloudy
14,Day,Snow
12,Day,Clear
5,Dark,Clear
28,Dawn,Snow
14,Dark,Clear
10,Day,Clear
25,Day,Clear
26,Dark,Cloudy
18,Day,Clear
33,Day,Snow
12,Dark,Clear
33,Dark,Rain
28,Day,Clear
26,Day,Clear
10,Dark,Clear
30,Day,Clear
30,Dark,Snow
30,Day,Cloudy
20,Day,Clear
30,Dark,Snow
20,Day,Clear
20,Dark,Snow
12,Day,Snow
17,Day,Clear
65,Day,Clear
10,Dark,Clear
30,Day,Clear
55,Day,Clear
20,Day,Snow
45,Dark,Cloudy
70,Day,Clear
75,Day,Clear
55,Day,Clear
38,Dark,Clear
23,Day,Clear
50,Day,Clear
60,Day,Clear
50,Dusk,Clear
50,Day,Clear
38,Day,Clear
25,Dark,Cloudy
35,Day,Cloudy
20,Day,Clear
14,Dark,Clear
10,Day,Cloudy
30,Dark,Snow
39,Day,Snow
12,Day,Clear
30,Day,Clear
25,Day,Cloudy
30,Day,Clear
0,Dark,Clear
25,Dark,Clear
20,Day,Clear
35,Day,Clear
20,Dark,Cloudy
5,Day,Clear
10,Dark,Clear
40,Dark,Clear
45,Day,Clear
5,Day,Clear
20,Dark,Cloudy
30,Dark,Snow
15,Dark,Clear
30,Dark,Clear
15,Dark,Clear
61,Dusk,Cloudy
40,Dark,Clear
30,Dark,Clear
48,Dark,Rain
20,Day,Clear
27,Day,Clear
28,Dark,Cloudy
34,Day,Clear
30,Day,Clear
20,Dark,Clear
5,Dark,Clear
20,Day,Clear
32,Day,Clear
48,Day,Clear
66,Day,Cloudy
40,Dark,Clear
33,Day,Clear
37,Dark,Cloudy
20,Dark,Clear
10,Dark,Clear
22,Day,Clear
22,Day,Clear
18,Day,Cloudy
3,Day,Clear
10,Day,Clear
33,Day,Snow
18,Dark,Clear
8,Dark,Snow
25,Day,Cloudy
5,Dark,Clear
20,Dusk,Cloudy
23,Day,Clear
31,Day,Cloudy
28,Day,Clear
10,Dark,Snow
54,Day,Rain
34,Day,Cloudy
16,Dark,Clear
24,Day,Clear
10,Day,Clear
40,Dark,Clear
26,Day,Clear
26,Dark,Cloudy
30,Dark,Clear
36,Dark,Rain
23,Day,Clear
2,Dark,Clear
65,Day,Cloudy
24,Day,Clear
40,Dark,Rain
45,Day,Clear
35,Dark,Cloudy
33,Day,Clear
24,Day,Clear
50,Dark,Clear
70,Day,Clear
55,Dusk,Clear
50,Dark,Cloudy
16,Dark,Clear
29,Day,Snow
36,Day,Clear
40,Day,Clear
20,Dark,Clear
50,Dawn,Clear
29,Day,Clear
32,Dark,Clear
22,Day,Cloudy
50,Day,Cloudy
50,Day,Clear
50,Dark,Rain
20,Dark,Cloudy
20,Day,Clear
14,Day,Cloudy
42,Day,Rain
36,Dark,Cloudy
30,Dark,Rain
34,Dawn,Rain
15,Day,Cloudy
1,Day,Cloudy
36,Dark,Clear
36,Day,Cloudy
15,Dark,Clear
29,Day,Snow
10,Day,Clear
10,Dark,Snow
15,Day,Clear
15,Day,Cloudy
10,Dark,Clear
15,Dark,Cloudy
5,Dark,Clear
28,Day,Snow
0,Dark,Cloudy
0,Day,Clear
0,Day,Clear
0,Day,Clear
38,Day,Clear
50,Day,Clear
41,Day,Snow
25,Dark,Clear
47,Day,Clear
15,Day,Cloudy
45,Day,Clear
5,Dark,Cloudy
25,Dark,Clear
10,Day,Snow
42,Dark,Clear
10,Day,Clear
8,Day,Clear
32,Day,Clear
25,Day,Cloudy
34,Dusk,Clear
30,Day,Cloudy
40,Day,Cloudy
47,Day,Fog
43,Day,Clear
48,Dark,Rain
46,Dusk,Cloudy
40,Dusk,Cloudy
45,Dark,Cloudy
45,Dark,Rain
40,Day,Rain
50,Dark,Rain
45,Day,Rain
45,Dark,Cloudy
30,Dark,Cloudy
40,Dark,Clear
45,Dark,Rain
35,Dark,Cloudy
5,Dark,Snow
20,Dusk,Clear
14,Day,Clear
35,Day,Clear
0,Dawn,Clear
5,Dark,Clear
10,Day,Clear
17,Day,Cloudy
14,Dawn,Cloudy
17,Dawn,Cloudy
20,Dusk,Cloudy
1,Day,Cloudy
18,Dusk,Cloudy
13,Day,Clear
21,Dark,Cloudy
32,Day,Clear
20,Day,Clear
32,Dark,Cloudy
22,Day,Clear
23,Day,Clear
24,Day,Clear
21,Day,Cloudy
18,Day,Cloudy
10,Dark,Clear
25,Dark,Cloudy
22,Dark,Clear
5,Dark,Cloudy
10,Dark,Snow
5,Day,Cloudy
5,Dark,Clear
8,Day,Clear
6,Dark,Clear
22,Day,Clear
22,Dark,Snow
18,Day,Clear
15,Day,Clear
18,Day,Clear
35,Day,Clear
38,Day,Cloudy
0,Dark,Clear
18,Dawn,Cloudy
12,Day,Clear
10,Day,Clear
10,Dark,Snow
5,Day,Cloudy
3,Day,Clear
15,Dark,Snow
10,Day,Clear
10,Day,Cloudy
15,Day,Snow
10,Day,Clear
4,Day,Clear
2,Dark,Clear
15,Dark,Clear
15,Day,Cloudy
4,Day,Clear
10,Day,Snow
0,Day,Cloudy
10,Dark,Clear
20,Day,Clear
41,Day,Cloudy
10,Day,Snow
20,Dark,Clear
20,Dark,Clear
5,Dark,Clear
21,Dark,Clear
18,Day,Clear
18,Day,Cloudy
26,Day,Clear
10,Dark,Clear
25,Dark,Clear
23,Dark,Clear
30,Dark,Clear
8,Dark,Clear
40,Dark,Clear
50,Dark,Clear
60,Day,Clear
45,Dark,Clear
55,Day,Clear
52,Dusk,Clear
65,Day,Clear
55,Day,Clear
55,Day,Clear
0,Dark,Clear
0,Day,Clear
0,Day,Clear
40,Dark,Clear
60,Dark,Clear
40,Day,Clear
48,Day,Clear
60,Dark,Cloudy
62,Day,Clear
40,Day,Cloudy
12,Dark,Cloudy
65,Day,Clear
58,Dark,Clear
60,Day,Clear
45,Day,Clear
60,Day,Cloudy
46,Dark,Clear
60,Day,Clear
50,Day,Clear
60,Dark,Clear
30,Dark,Clear
55,Dark,Cloudy
50,Day,Cloudy
40,Dark,Clear
18,Day,Clear
50,Day,Clear
28,Dark,Clear
20,Dark,Clear
28,Dark,Cloudy
20,Day,Clear
20,Dark,Cloudy
10,Dark,Clear
24,Day,Clear
35,Day,Rain
28,Dark,Clear
20,Day,Clear
30,Dark,Clear
28,Day,Clear
18,Dark,Clear
0,Dawn,Clear
25,Day,Snow
32,Day,Cloudy
25,Day,Clear
32,Dark,Rain
40,Day,Cloudy
20,Dark,Cloudy
20,Day,Clear
20,Dark,Cloudy
30,Dusk,Cloudy
40,Day,Clear
34,Day,Cloudy
48,Day,Clear
29,Day,Clear
31,Dark,Clear
5,Day,Clear
31,Dark,Snow
0,Dark,Snow
24,Day,Cloudy
34,Dark,Cloudy
29,Dark,Clear
44,Dark,Rain
32,Day,Rain
30,Dark,Cloudy
30,Day,Snow
30,Day,Cloudy
32,Dark,Snow
25,Dark,Snow
35,Day,Cloudy
24,Dark,Cloudy
36,Day,Cloudy
0,Day,Clear
25,Dusk,Snow
30,Day,Clear
0,Day,Clear
15,Dark,Clear
0,Day,Cloudy
10,Dusk,Cloudy
32,Day,Clear
10,Day,Clear
32,Day,Cloudy
6,Dark,Cloudy
10,Day,Clear
8,Day,Clear
15,Day,Clear
5,Day,Clear
20,Day,Clear
30,Day,Clear
35,Dark,Cloudy
45,Dusk,Clear
27,Day,Snow
30,Day,Cloudy
10,Day,Clear
32,Day,Cloudy
30,Dark,Clear
30,Day,Clear
22,Dark,Snow
25,Day,Cloudy
30,Day,Clear
40,Day,Fog
40,Day,Fog
50,Dark,Clear
50,Day,Cloudy
50,Day,Clear
50,Dark,Rain
48,Dusk,Clear
55,Day,Cloudy
25,Day,Clear
40,Day,Clear
20,Dark,Clear
30,Day,Cloudy
20,Dark,Cloudy
0,Day,Clear
35,Day,Snow
28,Day,Cloudy
48,Dusk,Cloudy
40,Day,Cloudy
50,Day,Cloudy
25,Day,Clear
20,Dark,Clear
15,Day,Clear
16,Day,Clear
50,Day,Clear
18,Dark,Clear
28,Dark,Clear
15,Day,Cloudy
18,Dark,Clear
40,Day,Cloudy
34,Dark,Clear
34,Day,Clear
4,Dark,Clear
28,Dark,Clear
20,Day,Cloudy
9,Dawn,Snow
4,Dark,Clear
8,Dusk,Snow
16,Day,Clear
8,Dusk,Clear
8,Dark,Clear
30,Dark,Clear
17,Dark,Clear
17,Day,Clear
28,Dark,Clear
24,Day,Snow
14,Dark,Clear
0,Dark,Clear
22,Day,Clear
20,Dark,Clear
18,Dark,Cloudy
25,Day,Cloudy
10,Dark,Clear
20,Dark,Cloudy
20,Day,Clear
26,Dark,Clear
29,Dark,Clear
21,Dark,Snow
25,Dark,Snow
0,Dark,Clear
6,Day,Clear
10,Day,Clear
15,Dark,Clear
15,Day,Clear
18,Day,Clear
10,Dark,Cloudy
10,Dawn,Clear
30,Dawn,Clear
50,Dark,Clear
48,Day,Cloudy
50,Dark,Clear
56,Dusk,Clear
36,Dark,Clear
42,Dark,Clear
40,Day,Clear
0,Day,Clear
0,Day,Clear
0,Dark,Clear
50,Dark,Clear
38,Dusk,Clear
45,Dark,Cloudy
50,Day,Rain
49,Dark,Cloudy
40,Day,Cloudy
40,Dark,Rain
41,Dark,Cloudy
45,Dark,Rain
45,Dark,Rain
60,Day,Clear
58,Dark,Clear
60,Day,Rain
45,Dark,Fog
68,Day,Clear
60,Dark,Cloudy
50,Dark,Rain
50,Dark,Cloudy
49,Dark,Rain
61,Dark,Rain
60,Day,Cloudy
50,Dark,Rain
60,Day,Clear
47,Dark,Rain
40,Dark,Rain
67,Day,Clear
65,Dusk,Clear
68,Day,Clear
71,Dusk,Rain
60,Dark,Clear
70,Dusk,Clear
50,Day,Cloudy
68,Dark,Rain
55,Dark,Cloudy
44,Day,Clear
6,Day,Cloudy
33,Day,Clear
44,Dark,Clear
33,Dark,Clear
8,Dark,Snow
6,Dark,Clear
30,Day,Clear
24,Dark,Clear
20,Dark,Cloudy
35,Day,Clear
45,Dark,Clear
70,Day,Clear
58,Day,Clear
60,Day,Clear
29,Day,Clear
50,Day,Fog
30,Day,Clear
19,Day,Cloudy
28,Day,Clear
55,Day,Clear
72,Day,Clear
55,Day,Clear
55,Day,Clear
20,Dawn,Clear
50,Dark,Clear
70,Day,Clear
30,Day,Clear
6,Dark,Cloudy
70,Day,Clear
30,Day,Snow
70,Day,Clear
30,Day,Cloudy
8,Dark,Clear
44,Day,Clear
4,Day,Clear
58,Day,Fog
21,Day,Cloudy
5,Dark,Clear
6,Day,Cloudy
40,Day,Fog
0,Day,Clear
29,Dark,Clear
25,Dark,Clear
0,Dark,Snow
0,Dark,Sleet
36,Dark,Snow
10,Dark,Clear
25,Dark,Clear
36,Dark,Clear
48,Day,Clear
55,Day,Clear
60,Dark,Rain
60,Dark,Rain
35,Day,Clear
50,Dark,Cloudy
40,Dark,Clear
25,Day,Clear
40,Day,Cloudy
45,Day,Clear
55,Dark,Cloudy
43,Dark,Cloudy
47,Dark,Cloudy
34,Dark,Cloudy
55,Dusk,Clear
20,Day,Clear
30,Day,Clear
20,Dark,Clear
36,Day,Clear
26,Day,Clear
55,Dawn,Cloudy
52,Dark,Clear
35,Dark,Cloudy
28,Dark,Clear
25,Dark,Clear
29,Dark,Cloudy
55,Day,Clear
22,Day,Cloudy
33,Day,Clear
10,Dusk,Clear
12,Day,Clear
8,Day,Clear
38,Dark,Rain
25,Day,Cloudy
30,Day,Clear
35,Day,Clear
32,Day,Cloudy
30,Day,Clear
35,Day,Clear
40,Dark,Cloudy
45,Dark,Cloudy
26,Dark,Clear
30,Day,Cloudy
35,Day,Cloudy
40,Day,Cloudy
35,Dark,Cloudy
42,Dark,Rain
35,Dark,Clear
50,Dusk,Rain
50,Day,Cloudy
35,Dark,Clear
20,Day,Clear
20,Day,Clear
15,Dark,Clear
45,Day,Clear
2,Day,Clear
18,Dark,Clear
20,Dark,Clear
10,Dark,Clear
28,Dark,Cloudy
30,Day,Clear
30,Dark,Cloudy
31,Day,Cloudy
30,Dark,Clear
30,Dark,Clear
36,Day,Cloudy
56,Dusk,Cloudy
56,Dawn,Fog
58,Dark,Cloudy
65,Day,Clear
0,Dark,NA
0,Dark,Cloudy
34,Dark,Clear
20,Dark,Cloudy
51,Dusk,Rain
34,Dark,Rain
35,Dark,Snow
55,Dusk,Clear
30,Day,Clear
55,Dark,Clear
60,Dark,Clear
60,Dark,Clear
36,Dark,Cloudy
37,Dark,Rain
50,Day,Clear
50,Dusk,Cloudy
67,Dusk,Clear
45,Dark,Clear
40,Day,Clear
40,Dark,Clear
50,Day,Cloudy
23,Day,Clear
75,Day,Clear
38,Dark,Clear
37,Dark,Clear
60,Dark,Clear
30,Dark,Cloudy
60,Day,Cloudy
30,Dusk,Cloudy
30,Day,Cloudy
47,Day,Clear
25,Day,Clear
50,Day,Rain
40,Dark,Clear
55,Dark,Clear
55,Dark,Clear
70,Day,Clear
52,Day,Clear
50,Dark,Cloudy
40,Day,Clear
45,Dark,Rain
25,Dark,Clear
41,Day,Cloudy
36,Dawn,Fog
45,Dark,Cloudy
40,Dark,Clear
45,Day,Fog
42,Dark,Clear
35,Dark,Clear
55,Day,Clear
50,Day,Clear
22,Day,Cloudy
36,Dark,Rain
32,Day,Clear
36,Dark,Rain
60,Day,Clear
50,Day,Clear
51,Day,Clear
55,Day,Clear
30,Dusk,Clear
44,Dark,Clear
70,Day,Clear
65,Dark,Cloudy
60,Day,Clear
65,Day,Clear
40,Dark,Rain
55,Dark,Cloudy
68,Dark,Clear
68,Dark,Clear
55,Dark,Clear
67,Day,Clear
50,Dark,Fog
70,Dark,Clear
70,Day,Clear
50,Dark,Clear
75,Day,Clear
60,Day,Cloudy
50,Dark,Cloudy
67,Day,Cloudy
40,Dark,Clear
68,Day,Rain
60,Day,Clear
40,Day,Fog
75,Dark,Clear
70,Day,Clear
70,Day,Clear
71,Day,Clear
42,Day,Clear
45,Day,Cloudy
65,Dark,Clear
38,Dark,Clear
61,Dark,Cloudy
68,Dark,Clear
60,Day,Clear
40,Dark,Clear
60,Day,Clear
65,Day,Cloudy
70,Day,Clear
50,Dark,Clear
67,Day,Cloudy
78,Day,Cloudy
65,Dark,Clear
50,Dark,Rain
65,Day,Cloudy
40,Dark,Clear
70,Day,Clear
60,Day,Clear
65,Day,Clear
20,Dark,Cloudy
50,Day,Clear
60,Day,Clear
45,Day,Clear
45,Day,Clear
40,Day,Clear
40,Dark,Clear
40,Day,Clear
20,Dawn,Clear
42,Dark,Clear
35,Dark,Fog
20,Dark,Clear
50,Dark,Rain
30,Dark,Clear
50,Day,Clear
45,Dark,Cloudy
35,Day,Rain
35,Dark,Clear
32,Dark,Sleet
40,Dark,Clear
30,Day,Cloudy
34,Day,Clear
58,Day,Clear
58,Dark,Fog
58,Dark,Cloudy
33,Day,Clear
30,Day,Clear
52,Day,Clear
40,Day,Clear
30,Dark,Clear
40,Dark,Clear
40,Dark,Clear
45,Dark,Clear
50,Dark,Rain
45,Day,Clear
40,Day,Clear
45,Day,Clear
40,Day,Clear
35,Dusk,Clear
50,Day,Rain
55,Day,Clear
26,Day,Snow
50,Day,Cloudy
45,Day,Clear
32,Day,Clear
50,Day,Cloudy
56,Dark,Clear
50,Dawn,Rain
48,Dark,Clear
45,Dark,Fog
50,Day,Clear
45,Dark,Clear
50,Dusk,Cloudy
27,Day,Clear
36,Dark,Clear
30,Day,Clear
55,Day,Clear
15,Day,Clear
60,Day,Cloudy
40,Dark,Clear
45,Dark,Cloudy
50,Day,Clear
35,Day,Clear
30,Dark,Clear
32,Dark,Clear
5,Dark,Clear
5,Dark,Snow
8,Dark,Cloudy
0,Dark,Clear
30,Day,Cloudy
24,Day,Cloudy
32,Day,Snow
30,Dark,Snow
30,Dark,Fog
30,Dark,Cloudy
35,Day,Cloudy
10,Day,Clear
5,Day,Clear
2,Dark,Clear
9,Dark,Clear
5,Dark,Clear
11,Dark,Clear
20,Day,Snow
10,Dark,Clear
15,Day,Clear
28,Day,Clear
31,Day,Snow
22,Dark,Clear
10,Day,Cloudy
36,Dark,Rain
7,Dark,Clear
4,Dark,Clear
51,Dusk,Rain
74,Day,Clear
50,Day,Cloudy
32,Dark,Clear
28,Dark,Clear
20,Day,Clear
40,Day,Cloudy
40,Dusk,Rain
21,Dark,Clear
60,Day,Clear
48,Day,Clear
65,Day,Clear
55,Dark,Clear
62,Dawn,Clear
72,Dawn,Clear
68,Dark,Clear
65,Dark,Clear
64,Day,Rain
50,Dark,Rain
40,Day,Cloudy
36,Dark,Clear
69,Dark,Clear
70,Dark,Clear
70,Dark,Clear
65,Day,Clear
52,Dark,Clear
57,Dark,Clear
30,Dark,Clear
30,Day,Clear
47,Day,Rain
34,Dusk,Rain
55,Dark,Clear
81,Dusk,Clear
55,Dark,Clear
58,Dawn,Clear
62,Day,Clear
44,Dark,Clear
60,Day,Clear
48,Dusk,Clear
75,Day,Cloudy
0,Dark,Clear
50,Day,Cloudy
55,Dark,Clear
65,Dark,Cloudy
65,Dark,Cloudy
45,Day,Rain
30,Day,Clear
40,Day,Cloudy
40,Dark,Clear
50,Day,Clear
38,Dark,Rain
50,Dark,Cloudy
40,Dark,Rain
40,Day,Clear
70,Day,Clear
75,Day,Clear
35,Dark,Clear
33,Dark,Cloudy
43,Dark,Cloudy
41,Day,Clear
46,Day,Cloudy
55,Dark,Cloudy
45,Day,Rain
28,Dark,Snow
60,Dark,Rain
33,Dark,Clear
50,Day,Clear
50,Dark,Rain
62,Day,Clear
43,Day,Clear
66,Day,Cloudy
38,Day,Clear
23,Dark,Snow
40,Dark,Rain
40,Dusk,Clear
30,Dark,Snow
38,Dark,Clear
34,Day,Cloudy
30,Day,Cloudy
0,Dark,Snow
50,Day,Clear
32,Day,Clear
28,Dark,Clear
34,Day,Clear
40,Day,Cloudy
45,Dark,Clear
62,Day,Clear
36,Day,Cloudy
40,Dusk,Clear
50,Day,Cloudy
50,Day,Clear
45,Dark,Rain
32,Day,Cloudy
35,Dark,Cloudy
40,Day,Clear
42,Dark,Cloudy
45,Dawn,Rain
48,Day,Cloudy
45,Dusk,Clear
40,Day,Clear
40,Dark,Clear
15,Dusk,Cloudy
40,Dark,Cloudy
40,Dark,Cloudy
24,Day,Clear
65,Day,Cloudy
50,Dark,Clear
55,Day,Clear
60,Day,Clear
30,Dark,Clear
45,Dark,Fog
75,Dark,Clear
65,Dark,Cloudy
45,Day,Rain
70,Dark,Clear
68,Day,Clear
65,Day,Clear
42,Day,Clear
60,Dark,Clear
65,Day,Clear
48,Dark,Rain
45,Day,Cloudy
57,Dark,Rain
40,Day,Clear
55,Day,Rain
60,Day,Cloudy
34,Dark,Clear
55,Day,Clear
48,Day,Clear
54,Day,Clear
45,Dusk,Cloudy
22,Dark,Cloudy
58,Day,Clear
65,Day,Clear
50,Day,Clear
42,Dark,Rain
30,Day,Clear
42,Day,Clear
30,Dark,Cloudy
35,Day,Snow
72,Day,Clear
65,Day,Cloudy
40,Dark,Cloudy
60,Day,Clear
59,Dark,Cloudy
45,Dark,Cloudy
74,Day,Clear
48,Dark,Clear
42,Day,Clear
75,Day,Clear
63,Day,Clear
60,Day,Clear
40,Dark,Clear
50,Dark,Cloudy
46,Dark,Cloudy
49,Dusk,Rain
37,Day,Clear
0,Dark,Clear
58,Dark,Clear
50,Day,Cloudy
50,Dark,Cloudy
50,Day,Clear
56,Dark,Clear
65,Day,Clear
45,Day,Clear
40,Day,Clear
46,Day,Clear
46,Day,Clear
55,Day,Clear
60,Day,Clear
60,Dusk,Cloudy
78,Dawn,Rain
70,Day,Clear
51,Day,Cloudy
60,Day,Cloudy
40,Day,Cloudy
55,Dark,Clear
45,Day,Rain
50,Day,Cloudy
55,Day,Clear
60,Day,Rain
40,Day,Cloudy
40,Day,Rain
50,Day,Cloudy
40,Dark,Cloudy
25,Day,Clear
35,Day,Cloudy
40,Day,Cloudy
40,Day,Cloudy
18,Dark,Cloudy
44,Day,Cloudy
35,Dawn,Cloudy
50,Day,Clear
50,Day,Cloudy
52,Day,Cloudy
60,Day,Clear
33,Day,Cloudy
50,Dark,Clear
20,Dark,Cloudy
31,Dark,Cloudy
40,Day,Cloudy
26,Dark,Snow
0,Day,Clear
55,Dark,Cloudy
47,Day,Clear
65,Day,Clear
50,Day,Cloudy
45,Dark,Fog
56,Day,Clear
35,Dark,Clear
70,Day,Cloudy
60,Day,Clear
50,Day,Clear
42,Dark,Cloudy
35,Day,Clear
45,Day,Clear
38,Day,Clear
15,Dark,Rain
17,Dusk,Cloudy
57,Dark,Clear
58,Day,Clear
52,Day,Cloudy
0,Dark,Clear
22,Dark,Snow
55,Dark,Clear
70,Day,Clear
70,Day,Clear
24,Day,Cloudy
50,Day,Clear
34,Day,Rain
18,Day,Clear
28,Dark,Rain
25,Dark,Clear
55,Dark,Clear
65,Day,Clear
35,Day,Clear
0,Day,Clear
0,Dark,Clear
0,Dark,Clear
0,Dark,Clear
0,Dark,Cloudy
0,Day,Clear
0,Day,Clear
0,Day,Clear
0,Dark,Clear
0,Day,Fog
0,Dark,Clear
0,Dark,Cloudy
0,Day,Clear
0,Day,Clear
50,Day,Fog
0,Dark,Clear
0,Day,Clear
27,Dark,Cloudy
32,Dark,Fog
37,Dark,Clear
40,Day,Cloudy
55,Dark,Clear
45,Dawn,Fog
55,Day,Clear
50,Dark,Clear
40,Dark,Clear
50,Day,Cloudy
0,Dark,Clear
42,Dark,Clear
50,Day,Clear
35,Dark,Rain
50,Dark,Clear
33,Dark,Snow
30,Dark,Rain
33,Day,Clear
35,Day,Clear
22,Day,Cloudy
28,Day,Clear
32,Day,Clear
26,Day,Snow
26,Dark,Clear
30,Day,Clear
21,Dark,Snow
24,Day,Cloudy
45,Dark,Clear
52,Day,Cloudy
32,Dark,Rain
22,Day,Snow
34,Day,Clear
48,Dusk,Cloudy
56,Day,Clear
40,Dark,Clear
58,Dark,Cloudy
25,Dark,Clear
72,Day,Clear
40,Dark,Clear
55,Day,Clear
27,Dawn,Clear
38,Day,Clear
40,Dark,Clear
46,Dark,Rain
20,Dark,Clear
44,Day,Clear
38,Day,Rain
40,Day,Cloudy
38,Day,Cloudy
65,Day,Clear
65,Day,Clear
65,Day,Clear
65,Dark,Clear
65,Dawn,Clear
65,Dark,Clear
65,Day,Clear
65,Day,Clear
65,Day,Cloudy
65,Day,Clear
60,Dark,Clear
30,Dark,Snow
23,Dark,Clear
30,Day,Cloudy
69,Day,Clear
75,Day,Clear
70,Dark,Cloudy
80,Day,Clear
85,Day,Clear
80,Day,Clear
85,Day,Cloudy
50,Dark,Clear
55,Dark,Clear
80,Day,Clear
70,Day,Clear
70,Day,Clear
72,Day,Clear
65,Day,Clear
55,Day,Clear
70,Dark,Clear
78,Day,Clear
70,Day,Clear
78,Day,Clear
40,Day,Clear
65,Day,Clear
55,Day,Clear
50,Dark,Cloudy
58,Day,Clear
75,Day,Clear
56,Day,Cloudy
68,Dusk,Rain
55,Day,Clear
75,Dark,Clear
57,Day,Clear
46,Day,Clear
48,Day,Clear
41,Dark,Clear
47,Dusk,Cloudy
35,Dark,Clear
78,Day,Clear
40,Dark,Clear
65,Day,Clear
51,Dark,Clear
49,Dark,Rain
48,Dark,Clear
48,Dark,Clear
40,Day,Rain
45,Dark,Clear
63,Day,Clear
50,Dark,Clear
60,Day,Clear
60,Day,Cloudy
58,Day,Clear
55,Day,Clear
58,Dark,Clear
65,Day,Clear
65,Dark,Clear
50,Day,Clear
60,Day,Clear
70,Day,Clear
60,Dusk,Clear
70,Day,Clear
70,Day,Clear
58,Day,Clear
65,Day,Clear
50,Dark,Rain
70,Day,Clear
50,Dark,Rain
50,Day,Cloudy
80,Day,Clear
70,Day,Cloudy
50,Dusk,Cloudy
51,Dark,Cloudy
68,Day,Clear
70,Day,Clear
73,Day,Clear
70,Day,Clear
50,Dark,Cloudy
70,Day,Cloudy
71,Dark,Cloudy
68,Dark,Clear
69,Dark,Clear
46,Dark,Clear
65,Day,Clear
49,Day,Clear
70,Dark,Clear
75,Day,Cloudy
65,Dark,Clear
70,Day,Clear
70,Day,Clear
80,Day,Clear
80,Day,Clear
30,Dark,Clear
50,Dark,Rain
58,Day,Clear
60,Day,Cloudy
68,Day,Rain
35,Day,Snow
38,Day,Clear
30,Dark,Clear
40,Day,Clear
30,Dark,Clear
15,Dawn,Clear
22,Dark,Clear
26,Day,Cloudy
28,Day,Clear
40,Dark,Clear
30,Day,Clear
22,Day,Clear
35,Dark,Clear
26,Dark,Clear
25,Day,Clear
40,Day,Cloudy
54,Dark,Rain
43,Dark,Rain
45,Dark,Clear
45,Day,Clear
35,Dark,Clear
22,Day,Fog
35,Dark,Rain
33,Dark,Cloudy
38,Dusk,Cloudy
40,Dark,Cloudy
20,Dark,Clear
32,Day,Sleet
38,Day,Rain
58,Dark,Cloudy
57,Day,Clear
38,Dark,Rain
28,Dusk,Cloudy
29,Day,Snow
55,Dark,Clear
55,Day,Clear
50,Dusk,Cloudy
72,Day,Clear
50,Dark,Rain
50,Day,Clear
53,Dark,Rain
50,Dark,Cloudy
50,Day,Clear
35,Dusk,Cloudy
35,Dark,Rain
56,Day,Clear
34,Day,Clear
0,Dusk,Clear
0,Day,Cloudy
0,Dawn,Rain
0,Day,Clear
0,Day,Fog
20,Dark,Clear
22,Day,Cloudy
17,Day,Cloudy
10,Day,Cloudy
0,Day,Snow
12,Day,Snow
50,Dark,Rain
45,Dark,Rain
30,Dawn,Clear
40,Day,Cloudy
35,Day,Clear
55,Dark,Cloudy
70,Day,Cloudy
43,Day,Rain
54,Day,Clear
28,Dark,Clear
35,Dark,Clear
54,Day,Cloudy
35,Dark,Clear
45,Day,Clear
45,Day,Clear
35,Day,Clear
40,Dark,Cloudy
55,Day,Rain
35,Day,Cloudy
35,Day,Fog
30,Dark,Rain
50,Dark,Clear
52,Day,Clear
30,Dark,Sleet
34,Day,Cloudy
45,Day,Rain
46,Dark,Rain
35,Day,Clear
42,Day,Rain
38,Dusk,Cloudy
40,Dark,Clear
48,Dawn,Clear
0,Day,Cloudy
60,Dark,Clear
30,Day,Snow
32,Day,Clear
20,Dark,Clear
18,Day,Snow
30,Dark,Clear
20,Day,Clear
24,Day,Snow
35,Day,Clear
32,Dark,Clear
32,Day,Clear
35,Dark,Clear
30,Dusk,Sleet
45,Dark,Rain
50,Day,Rain
65,Day,Clear
56,Dark,Clear
45,Dark,Clear
33,Day,Clear
40,Day,Cloudy
38,Day,Clear
50,Day,Clear
28,Day,Fog
36,Day,Clear
30,Dark,Clear
32,Dark,Clear
35,Day,Rain
32,Day,Snow
31,Dark,Clear
27,Day,Clear
30,Day,Snow
35,Day,Cloudy
40,Day,Clear
45,Day,Clear
30,Dark,Clear
27,Day,Clear
19,Dark,Clear
56,Day,Cloudy
